PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,start_dt,end_dt,status,MODIFIED_DTTM,delete_flg
9000271526,9000103500,,,20APR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000271526,9000111025,,,18MAY2018,31DEC2154,active,28MAY2021:14:34:36,0
9000271526,9000124504,,,01NOV2018,31DEC2154,active,28MAY2021:14:34:36,0
9000271526,9000132750,,,24JUN2019,31DEC2154,active,28MAY2021:14:34:36,0
9000271526,9000132755,,,05MAY2019,31DEC2154,active,28MAY2021:14:34:36,0
9000271526,9000135750,,,27AUG2019,31DEC2154,active,28MAY2021:14:34:36,0
9000271526,9000136500,,,09NOV2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637144625,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637144813,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637145298,,,28MAR2018,31AUG2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637145298,,,27NOV2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637145506,,,13NOV2017,25MAY2018,out of sale,28MAY2021:14:34:36,0
9000400501,5637145510,,,28MAR2018,02SEP2020,active,28MAY2021:14:34:36,0
9000400501,5637145514,,,14NOV2017,26MAR2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637145681,,,28MAR2018,18AUG2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637145681,,,09NOV2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637145838,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637146282,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637146285,,,28MAR2018,01JUN2020,out of sale,28MAY2021:14:34:36,0
9000400501,5637146285,,,31AUG2020,31DEC2154,will be active,28MAY2021:14:34:36,0
9000400501,5637146288,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637146303,,,28MAR2018,02JUN2020,out of sale,28MAY2021:14:34:36,0
9000400501,5637146393,,,28MAR2018,05JAN2020,out of sale,28MAY2021:14:34:36,0
9000400501,5637146393,,,15MAR2020,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637147254,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637147471,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637147475,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637147582,,,28MAR2018,28JUL2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637147582,,,01OCT2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637148054,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637148190,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637148204,,,28MAR2018,01SEP2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637148204,,,06NOV2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637148806,,,15NOV2017,10MAR2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637149014,,,28MAR2018,22APR2018,out of sale,28MAY2021:14:34:36,0
9000400501,5637149014,,,15OCT2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149018,,,28MAR2018,15JUL2018,out of sale,28MAY2021:14:34:36,0
9000400501,5637149018,,,26OCT2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149102,,,28MAR2018,02SEP2020,active,28MAY2021:14:34:36,0
9000400501,5637149122,,,28MAR2018,02SEP2020,active,28MAY2021:14:34:36,0
9000400501,5637149138,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149154,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149238,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149282,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149414,,,28MAR2018,31JUL2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637149414,,,25OCT2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149442,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149542,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149835,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637149921,,,28MAR2018,01AUG2020,active,28MAY2021:14:34:36,0
9000400501,5637150141,,,28MAR2018,02SEP2020,active,28MAY2021:14:34:36,0
9000400501,5637150141,,,01NOV2020,31DEC2154,will be active,28MAY2021:14:34:36,0
9000400501,5637151351,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637151675,,,28MAR2018,27JUN2019,out of sale,28MAY2021:14:34:36,0
9000400501,5637151675,,,06SEP2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,5637151774,,,28MAR2018,05JAN2020,out of sale,28MAY2021:14:34:36,0
9000400501,5637151774,,,29FEB2020,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,7000006770,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,7000010505,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000026250,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000026255,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000034500,,,28MAR2018,02APR2018,out of sale,28MAY2021:14:34:36,0
9000400501,9000034500,,,07APR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000050250,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000051000,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000066000,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000099755,,,28MAR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000102750,,,16JUL2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000102755,,,10DEC2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000102760,,,30JUN2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000103500,,,20APR2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000124504,,,01NOV2018,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000132750,,,08JUN2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000132755,,,05MAY2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000135750,,,05SEP2019,31DEC2154,active,28MAY2021:14:34:36,0
9000400501,9000136500,,,07NOV2019,31DEC2154,active,28MAY2021:14:34:36,0
